67701,58911,60347,61518,51698,57795,69699,61796,58933,60034,51094,57613,70540,63101,57774,59724,50668,57398,69070.4,63560,57254,59853,50604,55940.1,70804,62095,55785,60754,50132,56091,71419,58407,54008,61874,49908,56740,72348,57720,52731,62817,49045,56872,73560,55438,52309,62674,48783,56780,74086,53959,52530,62044,48466.8,56636,74289,52306,52983,61280,48186,56376,74859,50229,52646,61181,48313,56523,74884,35826.6,52405,61522,48309,56413,75020,49269,52273,61428,48468,56402,74627,50032,51523,61559,48170,56466,74557,53631.1,51548,61397,48429,56277,74491,49667,51269,59349.8,48463,56524,74541,45042.7,51020,61432,48138.1,56578,75211,50364,51060,61611,47953,56514,75642,50245,51040,61601,47689,56537,75576,50929,48589.1,61220,47911,56025,75995,51677,51799,61559,47415,56326,76494,51442,52553,61621,47298.3,56271,77029,51213,53768,61131,47927,56054,76342,53863,53702,62383,47321,56467.4,76154,53634,55377,62415,48341,56447,75988,52958,53554.9,63000,49167,56719,75271,52969,62146.8,63390,49808,56850,73554,52541,58833,63797,50258,57369,68634,51111,58916,63923,50820,57677,60211,51098,60947,62820,52681,58313,53175,55049,62156,59581,53431,58566,50194,60019,62131,58458,54991.5,58588
67901,51126,59652,58255,52406,54795,67214,53093,60230,58432,51692,54271,65504,54631,60379,58257,51439,54443,63692,53719,60299,58096,51646,54830,62111,52357,59764,57654,51913,55191,60815,51358,59450,57406,52783.3,55311,59840,51471,59525,57492,52606,55579,58710,51702,59462,57657,53021,55897,57203,51460,59644,57894,53470,56179,55801,51894,59751,57962,53892,56407,54369,52330,60010,58073,54374,56578,52643,52902,60249,58215,55150,56784,51803,55477,59724,57507,55610,56745,51048,57658,59361,57492,56286,56936,50558,59329,58419,57311,56815,57063,49962,60213,57789,57341,57252,57327,41509.5,61426,57440,57058,57528,57566,49319,60860,57047,56740,57776,57688,48721,60863,56896,56680,57917,57960,49273,60403,56795,56245,58128,58088,50047,62116,56940,55910,57635,58049,50249,63389,56145,56017,57518,58184,50658,64589,55537,56076,57425,58113,51081,64145,55135,55537,57333,58279,51536,66988,55138,55897,57018,58178,52245,67922,54711,55522,56733,58187,52679,68897,54211,55147,56161,58304,59902.9,69358,54319,55157,55874,58840.8,54692,69806,54269,55350,55200,58179,55094,69876,54065,55594,54963,57999,55090,69966,54471,55898,54986,57902,54325,71107,54732,55894,54579,57723
27131,40925,53482,55097,57970,57045,27539,40904,54348,56652,58734,57403,28711,40413,54997,59717,59042,56809,33102,43596,54306,58654,58469.6,55908,40042,44280,55898,60241,54822,56779,46339,45868,57381,61545,52813,57330,48964,45592,58143,61816,52541,57408,48273,44274,59295,61498,53033,57938.9,44427,41970,60826,60990,54370,56680,41597,43555,63595,62867,57176,56223,47758,48954,61098,65635,56007,56504,52586,51682,57035,67384,54767,56524.1,54120,52356,53709.4,67863.8,54264,56449,54501,53101,59004,67897,54039,56090,54917,74138.8,58713,68191,53815,56005,53839,53604,58982,68802,54087,55966,53370,54982,58118,69098,53584,56411,52752,54801,58293,69174,53689,56606,51993,54328,58434,68937,54004,56815,50546,61265,58345,69050,53964,56978,46193,53719,59088,69516,54445,57153,42055,53307,58292,68758,55078,56948,37817,53722,58810,69443,55528,56829,31550,54399,61823,66481,57604,56936,28772,54163,63184,64448,59884,57769,27567,52409,61449,61469,60946,58484,27570,48115,59492,59615,60451,58137,28838,41300,59702,58902,58979,57366,30009,38277,60726,58878,58373,57440,30078,38207,60035,57828,58135,57551,28672,38851,57731,57303,58442,57218,27785,40699,56065,56827,58888,57700
45100,72749,59741,57708,55113,57550,45414,73013,59686,59122.4,54306,57735,43426.4,73907.5,59867,60059,54709,57319,44094,72154,60387,59903,55144,58990.2,43525,68589,61174,59619,54974,58130,44796,63069,63271,58883,55159,57720,48291,57907,65115,60195,54587,55915,49937,54915,65646,61118,54605,55480,49991,54389,66455,61128,53379,56410,47898,56925,67845,59978.2,51747,57811,45023,59199,68466,62565,50755,58788,44206,60077,68860,61876,50907,59581,44085,58765,68314,61861,51005,59821,44036,58282,68827,61364,50923,60396,43189,58446,69480,60974,50864,60339,43135,57812,70551,61530,50396,59313,42912,55892,71253,62420,50127,59041,43028,55719,71654,63065,49576,58530,43373,55604,71523,63197,49508,58314,44415,55433,70417,63683,50253,58655,45042,56158,68958,63435,50368,59438,46059,56288,68051,64063,50819,59703,46826,54530,67128,64159,52454,58824,48043,52940,66292,63175,54612,57616,47315,52355,65866,62755,56092,57439,43164,51439,64073,62078,57312,58026,38916,54336,59372,59488,58150,58580.6,37624,53555,61548.5,56447,59262,58253,37745,48792,52107,53245,59042,58123,43465,55336.5,49297,55669,58258,56193,51203,50519,47687,55094,57444,55322,54623,30824.6,49258,54102,57649,55287
30957,57305,62653,59337,59422,57024,27599,45700,58570,56471,58927,57605,27788,45692,55883,56868,58837,57114,54782,44204,56178,58164,53660,57106,62511,51980,57503,55815,54636,56504,56950,49559,56714,57475,54641,57411,56966,38271,55350,54852,55175,58096,57093,38905,53485,50518,56269,58879,60479,54408,57722,53143,56058,56724,67336,62096,52171,55647,52259,56582,68951,59729,50965,56381,49569,57365,68835,58747,51402,55520,51037,57419,69058,58536,51401,54575,51983,56601,68817,57920,50512.5,55045,51930,56886,68936,57208,52709,54468,50626,57153,64169,56962,53432,56642,50679,56312,59854,53755,58429,58197,54031,56596,54032,56762,60247,58834.3,54439,58683,39449,50399.6,60019,58266,58753,59185,27843,23397.7,56137,57233,57832,58953,37614,31765,59295,53901,56512,57732,47251,28938,60017,53027,55851,57987,49429,30357,62214,53547,56107,57489,49128,40893,64785,54021,56250,58139,60139,57947,63848,55413,49677,58595,61209,55166,63778,55995,48693,59502,55885,57992,61793,56317,51800,60275,49722,66779,58310,55657,56611,59369,49998,66614,58084,56580,56163,59409,50044,67525,58035,57662,55691,58659,52714,62605,57210,59354,55140,57703,59579,64210.3,55945,63196,54727,56778
46042,59857.6,54835,54289,58529,57075,32914,49043,53760,54276,60298,57657,29468,46364,56576,55892,58112,58461,62986,58244,49123,54210.1,58419,55240,64696,78364,46088,57072,60257,54083,61147,65079,54743,59202,59161,55098,53302,35040,62302,53543,60415,56825,53502,32510,58496,51554,59159,54349,51777,30798,55293,49706,59780,55709,49439.6,34895,59052,51020,59327,54946,52564,35820.3,59223,52326,60122,55374,68572,56980,55290,56887,56262,54353,70219,61723,48089.4,57723,52758,55210.1,70350,62910,45976,56947,52376,56194,66817,65014,48190,58830,52404,56408,28860,53678,60227,61097,61613,57536,40499,41461,58242,56707,56412.2,55414,53256,25032,62142,56148,53948,58335,52170,18950.4,61782,55078,56907,57124.5,56150,26192,64024,52457,56738,58164,57628.8,31660,60520,53932,56597,57762,69350,57136,54009,59850,53194,53813,69424,62148,49896,61891,51258,56137,64179,60776,52455,61464,53368,56300,46827,67508,56640,60842,56655,57403,45537,65945,57301,60147,57523,56964,39148,65448,60033,58642,58384,57296,40647,60272,56728,56905,55588,56169,44714,53261,58400,59672,53235,55895,39365,50425,58093,56055,56334,58169,37695,48460,56838,57301,59514,58419,43439,57663,70101.8,57712,57888,59554
40111,65915,58588,60895,62060,59034,37886,64294,60678,62076,62924,59036,35464,64376,60491,61563,63141,59579,32274,63294,61685,61725,63483,59717,47342,49970,58756,62541,59183,55319.9,62460,56161,57528,61271.3,58050,53883,65476,55140,56023,61835,56731,52805,64295,54474,55410,62361,56301,52606,62437,56939,54407,62290,56656,52371,62518,72615.3,53489,61410,58156,51953,63202,57164,53205.8,58888,61813.7,52173,57664.9,58234,56286,60520,60432,53869,59748,55766,56660,59967,60093,53166,60006,55934,54307,60890,60507,53436,61286,47895.9,52534,59839,60491,53745,59525,56832,53067,57292,61549,53486,57216,54774,54828,60452,61136,53109,48033,59042,59470,61358,60241,54309,45142,44317,60901,58313,59139,56567,44356,44428,63031,57524,58453,54742,43803,34559,55580,55174,57858,55832,44979,31460,55694,55109,57210,57038,52313,31614,55230,54246,56701,55390,52237,36751,53996,56999,57002,55365,59108,57247,55983,61897,56842,53207,61653,62592,54381,60108,55365,52035,62108,61419,54856,58031,56562,50887,63522,54412,56100,59090,55015,52643,52501,49490,60355,61960,56779,53090,45286.5,51804,56984,65075,57224,54758,44411,33873,54614,62111,57336,56503,50713,23907,55751,60907,55304,57535
71280,58140,51639,54343,53730,55112,71523,58654,51964,54538,53611,55125,70666,58573,52197,54693,53582,55186,69444,58074,52251,54668,53680,54996.3,68443,57574,52363,54743,52212.9,55270,67533,57055,52529,54886,54415,55299,66721,56563,52715,54872,54614,55273,65874,56100,53034,54833,54792,55266,65050,55615,53468,54804,54959,55306,64388,55002,53784,54864,55135,55349,63903,54606,54158,55093,55245,55428,63515,54208,54320,55244,55370,55519,63082,54111,54413,55294,55412,55586,62530,54301,54513,55343,55460,55673,61879,54757,54598,55483,55483,55766,61322,55793,54599,55724,55679,55860,60853,56690,54421,56070,55820,56042,60828.5,57318,54379,56416,55922,56249.1,59941,57732,54412,56602,56046,56532,59319,58015,58070.8,56710,56184,56693,58604,58552,55331,56784,56514,56686,57609,59994,56314,57281,56917,56588,56679,61255,57233,57892,57450,56278,55960,62556,57591,58578,57919,55820,55742,63659,57390,58942,58173,55507,55774,58511.5,57383,59362,58490,55239,56446,65182,57175,59840,58543,54866,57336,65772,56938,59995,59278.4,54669,58168,66140,56725,60053,58391,54606,58771,66191,56509,59668.7,58287,54634,59185,65511,56515,60198,58289,54664,59535,65068,56553,60241,58022,54465
49537,65863,59854,64733,50087,54706,45931,63569,59537,64726,52253,54211,61470,52849,56685,63717.2,56333,57550,67224,51800,59696,60777,51778,57100,68534,52442,59949,59478,51304,56014,68431,53223,58994,58482,50003,55605,65701,53796,57950,56902,50301,56368,65514,53092,57040,57016,49663,56449,65095,51773,55879,57300,51544,56260,64173,51775,54889,57430,51770,56787,64401,50649,54183,58593,52267,56664,65116,53073,53668,56904,52545,56667,65802,51634,52692,56245,53669,56150,63793,51903,51916,56252,55107,56686,64634,52487,49886,56073,55616,56291,65397,51179,49486,55560,56332,56154,65827,51247.2,48080,55377,56636,56512,66387,51784,47238,54694,57020,56771,67017,52968,46818,54631,54402.1,57204,67265,55756,46530,53702,57483,57146,68559.5,55534,43972.2,53442,57306,57434,66895,56916,45506,52979,57755,57893,67818,52581,45064,52545,58419,57132,68900,57601,45688,52186,58524,56672,68660,58943,44590,53676,57616,57215,69077,60576,45680,53208,57490,56788,68880,60072,46606,54232,57011,56128,69490,58464,49438,54747,55986,55489,68372,60526,53511.1,56224,55265,54832,65672,54998,56740,58032,54780,54551,62494,47828,60619,60371,52627,55325,60082,50487,61235,59034,51816,55700
60931,76859,46759,52950,55789,55308,60612,77836,49035,51771,55806,55791,58133,78132,52574,50034,55897,56159,56480,78784,56166,47600,53926,55992,53791,84911,52356,48802,55632,56722,53972,83674,51658,49058,53642,57567,54404,82436,51752,49350,53782,57684,55194,82364,51095,49888,54472,58041,56875,79842,48942,51526,55167,58030,58494,73664,50015,51395,58434,56572,59461,70321,49739,54647,59130,53667,58780,71307,49059,58390,57331,53151,59320,69857,50181,59392,56345,52731,58385,67391,50756,61627,55817,54127,57801,66614,52130,61996,55617,55152,56934,66566,54939,60289,57570,55201,53350,64068,56959,58354,59528,55360,52556,64315,59084,56839,60515,56818,53328,65351,59578,55092,61646,57696,53777,61901,61430,57716.1,62050,57706,53714,61998,61410,53506,62171,57417,54831,63910,60747,53514,59567,58239,61253,59314,60411,57450,57738,56930,64225,63792,56532,60746,56139,54537,64693,62271,56244,64123.6,55456,54891,66021,60238,55965,64377,54361,55884,65395,61195,57109,64094,54381,55802,65036,63473,56171,64659,53684,55970,62796.2,64356,58198.2,64716,54117,55700,65235,65015,54905,65327,54073,55434,64388,66931,53967,65456,54072,55021,62465,70934,51855,65223,54893,54053
37008,49736,56866,58454,55362,57562,35105,31042,56410,64414.6,58652,54916,41367,25102,55995,66356.2,58165,54197,32196,35834,57249,64666,57318,55311.4,25523,46636,57947,58884,59598,55977,56498,45979,54714,58197,54536,57367,62608,42859,55068,59192,52326,53825.5,51795.9,39945,56641,58041,52499,56134,53693,38772,56989,56645,53965,55020,49826,38560,61058,58513,54760,57752.6,47862,45022,63780,61840,55188,56097,54140,59015,61029,62090,54105,55077,60182,53336,59154,62956,53835,55101,61409,49004,56073,63460,54275,54998,62549,47587,54237,64186,54354,54543,62644,47516,54069,64123,54485,54578,62571,48499,52938,64589,54522,54617,62345,50516,51623,65095,54666,54383,61911.2,51741,50087,65284,55206,54267,62886,54659,49184,64702,55654,53966,63237,57325,47982,64484,55865,53868,64015,58723,47847,63798,56522,53348,64557,60095,48217,62874,57427,53001,64248,63049,47365,62449,57187,53179,65016,70806.4,47485,62173,57596,52876,65261,61349,48916,63161,57983,53356,65778,61929,49436,63796,56232,53536,67508,57528,52175,63577,55536,53733,68791,53921,54616,63747,53840,54558,68721,50956,57645,62825,53179,55428,68636,48303,60276,60956,53301,55395,68288,48893,60609,59012,51257,55807
57890,55809,60490,62554,54082,58653.1,59585,58724,59212,64585,52509,57416,60461,58825,58560,65948.9,51860,56520,60763,67714.2,57027,67139,51891,56092,60422,60766,55397,67992,51892,56119,60480,60387,54456,67890,52463,55909,55888.9,59982,54249,67151,53440,55374,59711,60466,54127,65646,55497,54605,59475,60851,53844,64493,56197,54811,61148.6,61112,54127,62950,57102,55006,59584,61956,53931,61632,57741,55143,59270,62777,53534,60468,57862,55042,59661,63437,52750,59254,58301,55166,59924,63861,52607,58027,58420,54929,59231,65442,52887.1,57248,58411,55050,59453,66727,50796,56502,58241,54872,59108,67575,50280,56188,58076,54769,59156,67691,49949,55974,58138,54774,59808,68097,49350,55588,58370,54395,60604,68293,48860,55516,58977,54081,60598,69606,47913,55645,59418,53617,61481,69540,47162,56190,59105,54765.6,61548,72325,45304,57058,58852,53538,62522,72274,44887,57582,58922,53488,63497,71975,44884,57487,59082,53042,63846,71201,45609,57489,59674,52392,64719,70935,45858,57881,59498,52301,65216,71440,45327,62502.8,58953,52446,65743,72149,45017,60964,58004,53014,66574,70338,46042,61171,57974,52783,66038,70653,46190,63078,57204,53431,65540,69770,46716,63967,57363,53404
31257,47510,58867.4,56723,56395,56831,31525,44241,57403,59083,56911,56738,31411,40338,56327,61242,57727,56566,31071,39239,55447,61674,57687,56354,30627,39399,55471,61610,57260,56294,30294,38585,55207,60339,56605,56411,31581,40532,56470,60348,56799,58082,35631,48362,58490,60275.1,55565,57830,41846,55598,63250.7,59374,55508,57242,48058,60732,54342,59654,55284,56699,52048,62403,54510.6,59934,54722,56594,53612,62260,52896,59822,54418,56622,53305,61268,53488,59213,54523,56491,52620,60955,54622,58853,55332,56348,54023,70911.9,54941,58899,55648,55761,55834,60589,55003,58495,55302,55668,56816,58670,54585,57942,55154,56020,57004,57251,54314,57720,54774,56433,56802,56818,54532,58310,54633,56474,56232,56969,54866,58706,54941,56387,55643,57932,54626,59260,55101,56203,55356,59188,54482,59483,54874,56494,54888,61771,54034,59723,54492,56839,54400,65111,53949,59963,54779,56569,53334,67758,54334,59528,55682,55981,51682,68984,55629,58800,56585,55391,49409,68804,57345,58245,57536,54980,47676,69015,58816,58486,58639,54949,46551,68034,58841.4,58596,59264,55745,46547,66693,60984,57730,59514,56262,46908,65530,61566,57808,59517,55738.9,48056,62564,61044,58666,59245,56505
61756,44941,54871,56071,53702,55727,58417,46441,52717,56981,54145,58035,56786,52770,53711,62484,55827,57897,53332,66665,54890,60750,58838,56562,48267,60160,59992.6,66916,58730,54297,42962,63381,61951,66140,58349,54440,36621,56035,65913,62428,61513,57059,32575,49308,57579,60789,60448,56257,54860,41649,54725,54924,55217,56411,50814,39478,55032,57892,55278,57506,51274,40861,57100,56307,53076.3,57283,55354,54179,58020,58860,53563,56663,64412,51582,51748,58666,51256,54695,66748,44108,51406,57979,52918,54236,64872,43657,50414,56878,54916,52987,64721,45001,48712,57944,54952,53623,65200,45730,48624,57990,54406,53619,66392,44236,50011,60736,53889.5,54079,67239,42663,51949,58417,52056,54953,66583,44224,54256,57104,51612,56185,64957,51194,54862,55878,54048,56365,53878,52192,60599,56126,56755,57896,48702,34532,55818,49113.9,59456,57883,47503,33065,53759,52342,58320,58579,47996,30605,54739,53935,58953,57950,51233,33527,55846,54368,57176,57131,52293,37758,53227,53278,56759.1,57731.1,60891,62311,56408,56539.8,53133,55370,71996.1,56929,52137,57698,51316,55025,71062,51229,53351,56485,50763,56655,68796,52796,53424,56343,51761,56768,57240,55578,59375,60051,54992,55865
51645,82235.9,49459,51782,60759,57751,53923,85358,47177,51280,61655,56988,54074,88881,45768,50718,63635,55324,55411,87606,43649,53305,63190,53278,56712,78245,44970,58091,61026,52509,58943,73833,43338,57856,57797,53747,60968,67507,44635,57714,55992,55891,62425,60388,44657.1,56799,56793,56805,62568,56879,48187,56263,58569,57160,62040,54911,48542,56062,58704,57131,62635,60451.2,49141,56012,58923,57274,62128,53194,49577,56007,58464,57129,61567,52989,50030,56602,57896,57339,61861,53334,50654,56568,56609,57322,61008,41731.4,50828,55920,55847,57124,61254,51808,52163,56398,53738,56907,61083,50358,54346,57148,51255,56064.4,62212,49359,56787,55693,50353,57096,62395,50891,58568,54775,49840,57033,61229,53702,60415,53647,49275,57072,55312,58727,61898,54123,49726,57587,52830.4,63646,63147,57710,51289,57799.9,51175,59861,61540,58515,51862,57099.3,43937,53577,54732,57116,57740,58193,33797,48295,54100,54557,59345,59512,29600,38349,60018,54683,58398,57162,39947,34283,57828,52672,57652,56827,50003,36455,59328.5,52543,56663,56711,48573,33462,56599,51492,57332,56133,46774.9,30519,58527,52942,56072,55700,50138,30876,57466,52576,55903,57087,54102,36462,56728,51946,57226,56257
55928,30442,61569,48610,58086,54441,57599,23221,59671,46916,58867,55389,53106,19344,62184,49269,60639,55319,51648,21021,63876,50920,60007,55491,51781,22227,61651,48317,58820,55547,50193,20233,62256,47971,59094,56194,58564.3,21456,64682.7,52022,60096,56089,52458,21374,62360,53875,56558,57354,54634,39411,64492,58245,55503,57949,58395,54639.7,59906,59472,54482,54537.4,55554,71174.2,51226,58193,57297,53051.6,56448,72706.4,49114,59236,58829,51482,55464,75286,47534,60393,59896,50815,47945.3,79804,47848,58427,61785,51153,49570,78941,51279,57074,62165,52595,46113,65142,57531,57378,59753,54312,42354,46739,56622,55341,59213,57713,41061,30410,54966,57719,61155,57308,41252,31404,56837,56219,58957,57591,41869,30525,57092,58701,57694,55938,43321,29369,52777,56986,57682,56346,48637,48135,55907,58400,56271,56431,56106,66388,51993,59113,55115,55727,57738,66894,52845,60840,53275,56841,57084,62926,56066,59070,55236,56907,54509,46883,62823,55618,57994,57177,52208,30079,65018,51815,57435,56847,54137,25357,62862,50376,58946,57130,54270,26035,63966,51330,60199,57463,53467,19217,61126,48955,58703,56736,54097,19219,62069,50041,58560,57436,56240,22736,61482,51170,58431,58228
65086,65532,51088,48066,58377,58216,65644,64412,50791,48187,58275,57966,64946,63891,51235,48272,58481,57914,63604,63164,51506,48456,58932,57768,62020,61822,51526,52738.2,59754,57448,62385.1,60192,51397,49798,60509,57026,59750,58077,51488,50609,61042,56759,58731,56143,51826,51397,61540,56890,57962,54856,52035,52124,61795,56841,57308,54045,53009.3,52660,61988,56701,56953,53069.2,52323,52880,62043,56505,56540,52642,52622,52915,62105,56475,55992,51503,52777,52928,62248,56429,55830,50788,52985,53091,62332,56449,55676,50401,53433,53218,62017,56422,52910.1,50056,53503,53495,61923,56348,54992,50092,53549,53934,62003,56310,54909,50428,53856,54251,61881,56141,55081,51110,54254,53250.8,61748,55865,55347,51738,54231,54519,61314,55797,55614,52787,53977,54692,61001,55532,55902,53597,53665,55994.1,60716,55419,56084,54591,53661,55263,60270,55261,55771,55221,53597,55586,60180,55220,55506,57121,53469,55532,59920,55383,54709,58182,53620,56504,60064,55527,59772,60835,53703,56923,59555,55373,55098,62968,53834,56957,59273,55369,55207,65155,53584,56887,59098,55605.7,55263,67093,53981,56372,58889,55686,61570.1,68534,54564,56011,58741,55856,53745,69140,52287.8,55877,58641,56038
40335,41578,56866,53516,56598,57119,44090,41886,52246,54663,57034,56302,59314,44333,51007,54985,56128,56016,64007,48695,53012,54188,56633,55799,62595,46092.6,55104,55453,56283,55253,61726,30052.8,54471,58485.3,58420,55575,58272,41101,53098,55223,57549,54706,55733,49610,52416,54134,58450,55918,50100,50291,51565,55989,58803,56154,46085,57134,50911,53947.7,60400,54686.9,41213,59974,52962,50894,60183,59245,55361.2,77400,57465,48649,58011,58842,57399,71248,55046,48373,56724,59188,59961,65418,51069,46217,56570,59235,60382,61401,50065,48501,58029,58632,56363,58398,49872,51392,57968,57450,61962,55601,49780,54126,57587,56496,62595,54078,50458,55472,56365,56374,62841,54304,52396,56161,54972,56033,62318,55524,54634,56593,54323,55882,60486,56644,57519,57027,54376.7,56577,58659,54392,60128,57615,54737,58134,56742,53137,61228,59836,56679,58941,56860,49559,58220,58890,57089,57823,56036,44875,57224,55533,57216,58013,52662,39685,57159,53832,56213,57030,49314,35400.4,56460,54135,58088,57673,49583,35692,55222,51792,56886,56436,51510,35452,55683,52397,54219,55555,53179,37473,53180,51355,57495,56582,59821,43686,54030,53995,57039,57810,60284,40463,54135,55277,56578,57132
62940,69201,55847,58157,50629,54107,62605,69352,56332,58385,51001,54370,60669,69207,56978,59445,51653,54315,59776,68303,56529,59029,52784,54393,58270,66261,56358,59913,54209,53806,57040,65675,56923,58264,54201,53974,55433,66421,57476,56960,53923,54040,53640,67626,56219,57833,52899,54705,52358,67729,54918,56923.5,53771,55559,51567,67325,54004,57570,54172,56260,46614.9,64882,53648,57030,54348,56206,47868,64826,54248,56446,54566,56802,44472,63658,55254,57069.4,54602,56984,41374,63414,58825,58330,54867.3,56993,44563,64435,61146,56030,54502,56962,37383,67594,62121,53807,55210,56741,36631,68479,62327,54083,56107,56823,29982,63539,62093,54789,56875,55723,22631,43241,59084,56080,59371,56947,21471,40901,60331,55366,57741,57900,21946,42451,60093,54408,57817,58099,23143,44218,58588,55771,59855,57732,22259,43410,58068,57554,59488,58557.1,23154,42223,58149,57248,58462,57275,45482,40668,57872,58592,55628,55930,55814,45415,55810,55487,54544,56228,56744,55387,53951,53000,54980,56381,49554,61941,50179,52179,56272,55603,49682,58252,49820,52288,55740,55238,49898,54816,49363,51605,55051,55372,48886,53401,50414,52853,57826,56917,48436,52202,50115,54570,59402,57104
59947,52825,54871,59085,57472,55461,60833,51488,54815,55428,56986,55227,61287,47495,53503,53948,53609,55230,62207,43705,52721,54323,53211,56413,63752,41310,51764,56002,55561,56466,63327,39845,51591,57163,55935,55377,62534,41662,52176,57194,56737,54961,61569,41095,53243,56669,57786,54867,60436,41878,54066,58340,61638.4,55458,58849,41812,53559,58624,59266,56059,57145,41942,53709,57767,59655,56050,54710,43011,53901,55462.6,60450,56314,55392,55097,55054,55145.3,59232,56140,61357.6,68059,51338,55282,58203,55987,63119,71593,48545,55760,56455,56652,63855,69196,47258,56140,55436,57466,63570,65823,46401,56226,55301,57998,63517,65004,46675,56070,55062,58124,63310,65720,47067,56144,54962,58453,63730,65694,47254,55905,54743,58893,63534,65725,47748,55613,54649,59203,63137,65143,49211,55434,55268,59398,62917,56259.6,50921,55457,55695,59389,62088,64097,50094.7,56157,56108,59447,60694,63172,53941.9,56509,56061,59286,59174,60778,54772,57988,56587,58830,58496,58163,56115,59911,55950,58791,59463,56950,56348,60610,55507,58905,59780,57543,56953,60359,55212,58884,59573,55336.1,57731,59678,54618,58672,59495,57537,58789,59926,53468,58240,59039,58083,58783,60683,52967,58244
57267,44094,51885,57116,53796,55464,56357,41122,52274,56824,53528,55735.3,54427,42241,52986,56007,54042,54586.7,52478,42679,52714,56156,55017,54811,50266,42683,52286,57736,56423,55336,47834,41923,52066,59489,57985,55901,46321,44284,56502.2,60504,58573,55825,46189,53116.1,55531,60604,59118,56180,48452,68049.6,54353,58930,59491,55296,51329,72157,52155,57975,60426,53918,53434,71734,51698,57999,60178,53470,53374,71820,47542.8,58238,60106,52850,53423,68983,49574,58270,59478,52664,53812,66995,49731,58286,58849,53064,54935,65598,49633,57183,58170,53237,55651,66401,48650,56676,57557,53470,55662,66465,48302,56256,57071,53804,55353,66602,48327,55878,56612,54803,55222,67239,48486,55647,56071,55710,54884,67745,48579,55536,55855,56351,54486,65085.3,48685,55622,56019,55410.3,54198,69618,48977,55928,56624,57055,53844,70405,48889,56201,56954,57063,53261,71109,49120,56653,57088,56940,52625,69693,49856,57719,57157,57250,53657,69093,50102,58032,56397,57472,54796,68603,49892,58484,55734,57767,55540,68955,50195,59160,55360,57583,55935,70374,50259,60361.2,55361,57231,56109,68474,50429,60077,55573,57478,56199,67789,51053,60234,55823,57740,54954,67724,51821,60103,55594,57777
51176,41778,64914,55753,59717,54070,52194,31831,58079,50533,59409,53794,52413,31202,56880,51820,58555,56140,50488,32766,60080,52318.2,57983,56307,53053,31329,56973,53042,57971,57414,62181,73607,53214,50397,57002,56068,64583,69503,45921,51015,56336,56167,65522,54110.4,45272,55455,53184.1,56391,66084,59325,47456,58612,52713,55283,60447,63841,50429,63831,53432,54117,28447,56882.9,60101,59544,59597,56019,33550,48498,49995,54253,60904,55321,45532,55198,57644.4,54134,59727,55930.5,52193,71700,57611,53653,53849,57904,52101,78605,57014,49827,55232,59666,52589,79973.4,57131,49207,54586,60243,62713.3,70129,55334,47809,55992,58251,59985,69048,51516,47538,55812,59186,61825,68284,48252.7,47336,56897,58002,63644,67373,49759.8,48589,56913,56689,62571,66730,52590,51609,55542.5,53939,54666,66818,57897,57712,59178,53998,32329,52584,65086,61418,63402,56537,51143.4,34164,57413,50073,56005,58537,50992,22871,57912,56751,56738,56430,50729,64208,60714,62310,56693,56108,28544,47158,57660,58070,61427,57450,26439,30862.3,55730,59689.6,57620,56529,57145,57343.3,49908,45546,59975,58916,57355,75494,58536,51711,57177,60123.5,57853,77351,58220,48767,58451,58478,56465,75729,59950,47909,58432,58488
49903,77272,54476,58478,55103,57864.4,50223,77714,54946,58843,55271,58528,49034,77295.6,55135,59273,55680.2,58559,47527,78287,55577,59431,55694,58646,45993,77389,56066,59473,56060,58729,44596,77046,55852,59475,56707,58836,44124,76170,55259,59594,57350,58902,44442,74891,54607,59831,57875,58929,45003,73862,53993,60054,58273,58923,45661,72786,53635,60088,58668,58867,46115,71686,53356,60145,59016,58806,46301,70727,53114,60211,59275,58761,46258,69700,52980,60205,58849.9,58707,46095,68784,52866,60190,59896,58635,45837,68112,52780,60259,60174,58619,45657,68195,52916,60323,60175,58459,38746.3,69301,53265,60470,59966,58295,45590,70681,51464.9,60576,59563,58196,45682,77662.9,54304,60634,58912,58091,45665,72887,54883,60601,58200,57994,45803,73141,55699,60117,57668,57980,45719,74081,56127,59648,57323,57896,46094,73851,56682,58913,57226,57652,46655,73487,57143,58029,57305,57307,47386,77215.8,57471,57327,57319,57216,48108,72896,57494,56778,57460,57152,48890,72744,57571,56404,57543,57156,49707,72672,57618,56219,57597,57154,50375,73016,60480.1,56084,57487,57179,50760,73358,57755,56097,57335,57244,50552,73752,57770,56293,57214,57210,50062,73603,57734,56590,56947,57209
